idVehiculo,deposito,tipoVehiculo,motivo,turno,grua,fechaEntrada,tipoVia,via,numero,cp
RE20240330140517,EL RECUERDO,1.0,20,1,S372,2024-03-30T14:03:00,CALLE,GUETARIA,88,28021
RE20240330140710,EL RECUERDO,1.0,20,1,S372,2024-03-30T14:05:00,CALLE,TENIENTE MUÑOZ DIAZ,15,28018
RE20240330190235,EL RECUERDO,3.0,44,2,S386,2024-03-30T19:01:00,CALLE,PEÑAS DEL ARCIPRESTE,0,28035
RE20240331035224,EL RECUERDO,3.0,24,3,S376,2024-03-31T03:45:00,AVENIDA,DEL CAMINO DE SANTIAGO,1,28050
RE20240331133612,EL RECUERDO,1.0,8,1,S372,2024-03-31T13:34:00,CALLE,CAVANILLES,28,28007
RE20240331202206,EL RECUERDO,3.0,44,2,S312,2024-03-31T20:20:00,CALLE,HERMOSILLA,98,28028
RE20240331213456,EL RECUERDO,3.0,5,2,S312,2024-03-31T21:33:00,CALLE,PEDRO MUGURUZA,6,28036
RE20240401105119,EL RECUERDO,3.0,7,1,S300,2024-04-01T10:49:00,CALLE,DE LAS CAÑAS,13,28043
RE20240401105845,EL RECUERDO,3.0,31,1,S313,2024-04-01T10:53:00,CALLE,PINTOR JUAN GRIS,2,28020
RE20240401110336,EL RECUERDO,3.0,31,1,S348,2024-04-01T11:02:00,CALLE,PINTOR JUAN GRIS,2,28020
RE20240401115537,EL RECUERDO,3.0,5,1,S306,2024-04-01T11:54:00,CALLE,ISLA DE TAVIRA,24,28100
RE20240401124206,EL RECUERDO,3.0,7,1,S300,2024-04-01T12:41:00,CALLE,LA BAÑEZA,43,28035
RE20240401172544,EL RECUERDO,3.0,7,2,S302,2024-04-01T17:24:00,CALLE,MULLER,25,1    
RE20240401184211,EL RECUERDO,4.0,7,2,S312,2024-04-01T18:39:00,AVENIDA,MENENDEZ PELAYO,18,28007
RE20240401194457,EL RECUERDO,3.0,44,2,S307,2024-04-01T19:44:00,CALLE,MANIPA,83,28027
RE20240401204633,EL RECUERDO,3.0,46,2,S311,2024-04-01T20:45:00,CALLE,ULISES,47,28043
RE20240402000949,EL RECUERDO,3.0,7,3,S376,2024-04-02T00:05:00,CALLE,SAN MODESTO,10,28034
RE20240402101157,EL RECUERDO,3.0,44,1,S378,2024-04-02T09:50:00,CALLE,SAN MODESTO,SN,28026
RE20240402101525,EL RECUERDO,3.0,7,1,S374,2024-04-02T10:00:00,CALLE,CERRO DE LA CARRASQUETA,142,28035
RE20240402101548,EL RECUERDO,3.0,7,1,S379,2024-04-02T10:07:00,CALLE,SAN MODESTO,0,28034
RE20240402104427,EL RECUERDO,3.0,7,1,S306,2024-04-02T10:42:00,CALLE,FRANCISCO GERVAS,1,0    
RE20240402105250,EL RECUERDO,3.0,32,1,S313,2024-04-02T10:50:00,CALLE,ARTAJONA,SN,28035
RE20240402114604,EL RECUERDO,3.0,30,1,S374,2024-04-02T11:41:00,PASEO,JUAN XXIII,7,28040
RE20240402120555,EL RECUERDO,3.0,54,1,S300,2024-04-02T12:01:00,CALLE,MANUEL  FALLA ,3,28529
RE20240402122453,EL RECUERDO,3.0,7,1,S378,2024-04-02T12:22:00,CALLE,PURCHENA,40,28033
RE20240402123520,EL RECUERDO,4.0,42,1,S306,2024-04-02T12:30:00,CALLE,PEDRO VALDIVIA,59,28006
RE20240402123754,EL RECUERDO,3.0,19,1,S313,2024-04-02T12:32:00,CALLE,DEL TAMBRE,3,28002
RE20240402133303,EL RECUERDO,3.0,6,1,S370,2024-04-02T13:25:00,CALLE,MESENA,144,28043
RE20240402140917,EL RECUERDO,3.0,44,1,S378,2024-04-02T13:55:00,CALLE,ANTONIO LOPEZ TORRES,3,28050
RE20240402142518,EL RECUERDO,3.0,37,1,S379,2024-04-02T14:10:00,PASEO,DE LA DIRECCIÓN,126,28029
RE20240402170806,EL RECUERDO,3.0,46,2,S312,2024-04-02T17:07:00,CALLE,SAN MODESTO,0,28026
RE20240402173938,EL RECUERDO,3.0,7,2,S307,2024-04-02T17:38:00,CALLE,GOLFO DE SALONICA,47,28033
RE20240402180535,EL RECUERDO,3.0,3,2,S378,2024-04-02T18:04:00,PLAZA,DEL PICO SALVAGUARDIA,1,28035
RE20240402181736,EL RECUERDO,3.0,46,2,S381,2024-04-02T18:16:00,CALLE,XAUDARO,18,28034
RE20240402213507,EL RECUERDO,1.0,24,2,S372,2024-04-02T21:31:00,ACCESO,00 M30 C2 LATERAL PK 5,0,0    
RE20240403094755,EL RECUERDO,4.0,7,1,S378,2024-04-03T09:40:00,CALLE,SAN MODESTO,SN,28026
RE20240403100516,EL RECUERDO,4.0,42,1,S374,2024-04-03T10:02:00,CALLE,DE ESQUILACHE,22,28003
RE20240403122430,EL RECUERDO,3.0,7,1,S306,2024-04-03T12:15:00,AVENIDA,BUCARAMANGA,2,28033
RE20240403122606,EL RECUERDO,3.0,7,1,S300,2024-04-03T10:55:00,CALLE,SIERRA DE ATAPUERCA,12,28050
RE20240403134907,EL RECUERDO,3.0,7,1,S307,2024-04-03T13:44:00,CALLE,GENERAL ARANAZ,93,0    
RE20240403142512,EL RECUERDO,3.0,7,1,S378,2024-04-03T14:23:00,CALLE,BURGO DE OSMA,4,28033
RE20240403170333,EL RECUERDO,4.0,7,2,S300,2024-04-03T17:02:00,CALLE,SAN MODESTO,0,28034
RE20240403185537,EL RECUERDO,3.0,7,2,S378,2024-04-03T18:53:00,CALLE,ORENSE,16,28020
RE20240403192556,EL RECUERDO,3.0,7,2,S307,2024-04-03T19:24:00,CALLE,ORENSE,16,28020
RE20240403222305,EL RECUERDO,3.0,7,2,S378,2024-04-03T22:20:00,CALLE,DE VELAZQUEZ,69,28001
RE20240404072609,EL RECUERDO,3.0,7,1,S215,2024-04-04T07:18:00,CALLE,SAN RESTITUTO,24,28039
RE20240404074948,EL RECUERDO,3.0,7,1,S311,2024-04-04T07:42:00,CALLE,SAN RESTITUTO,24,28039
RE20240404075630,EL RECUERDO,3.0,7,1,S374,2024-04-04T07:50:00,CALLE,SAN RESTITUTO,24,28039
RE20240404080728,EL RECUERDO,3.0,7,1,S337,2024-04-04T08:06:00,CALLE,SAN RESTITUTO,24,28036
RE20240404081153,EL RECUERDO,3.0,7,1,S352,2024-04-04T08:07:00,CALLE,SAN RESTITUTO,24,28039
RE20240404095736,EL RECUERDO,1.0,8,1,S372,2024-04-04T09:52:00,CALLE,JORGE JUAN,59,28001
RE20240404102513,EL RECUERDO,3.0,6,1,S307,2024-04-04T10:24:00,CALLE,ALEJANDRO VILLEGAS,16,28043
RE20240404110459,EL RECUERDO,3.0,7,1,S306,2024-04-04T11:03:00,CALLE,PRINCIPE DE VERGARA,280,28016
RE20240404113919,EL RECUERDO,3.0,46,1,S374,2024-04-04T11:33:00,PASEO,AZUL,FAROLA 8,28011
RE20240404115702,EL RECUERDO,3.0,46,1,S215,2024-04-04T11:51:00,PASEO,AZUL,0,28011
RE20240404122754,EL RECUERDO,3.0,54,1,S380,2024-04-04T12:23:00,CALLE,CARTAGENA 90,68,
RE20240404135945,EL RECUERDO,1.0,7,1,S372,2024-04-04T13:58:00,CALLE,PIO XII,2,28036
RE20240404140250,EL RECUERDO,6.0,7,1,S372,2024-04-04T14:01:00,PLAZA,DE CASTILLA,0,28046
RE20240404141159,EL RECUERDO,6.0,7,1,S372,2024-04-04T14:07:00,PLAZA,DE CASTILLA,1,28046
RE20240404163238,EL RECUERDO,3.0,54,2,S374,2024-04-04T16:28:00,CALLE,EMILIO MUÑOZ,13,0    
RE20240404170055,EL RECUERDO,3.0,7,2,S378,2024-04-04T16:59:00,PASEO,DE LA CASTELLANA,81,28000
RE20240404171958,EL RECUERDO,3.0,7,2,S379,2024-04-04T17:18:00,CALLE,CONDESA DE VENADITO,20,28027
RE20240404180716,EL RECUERDO,3.0,7,2,S312,2024-04-04T18:05:00,CALLE,SAN MODESTO,0,28034
RE20240404182306,EL RECUERDO,3.0,7,2,S302,2024-04-04T18:22:00,CALLE,SAN MODESTO,0,28026
RE20240404182714,EL RECUERDO,3.0,19,2,S384,2024-04-04T18:23:00,CALLE,BRAILLE,4,28000
RE20240404210035,EL RECUERDO,3.0,44,2,S323,2024-04-04T20:59:00,AVENIDA,CANTABRIA,41,28042
RE20240405093158,EL RECUERDO,3.0,7,1,S379,2024-04-05T09:30:00,CALLE,AMBROSIO VALLEJO,26,28039
RE20240405103000,EL RECUERDO,3.0,7,1,S321,2024-04-05T10:22:00,CALLE,SAN MODESTO,0,28034
RE20240405103859,EL RECUERDO,3.0,8,1,S337,2024-04-05T10:33:00,CALLE,SAN MODESTO,0,28034
RE20240405110335,EL RECUERDO,3.0,31,1,S313,2024-04-05T11:02:00,CALLE,CARDENAL SILICEO,14,28002
RE20240405124109,EL RECUERDO,3.0,16,1,S300,2024-04-05T12:37:00,CALLE,JOAQUIN COSTA,53,28002
RE20240405124655,EL RECUERDO,1.0,8,1,S372,2024-04-05T12:41:00,VIA,DE DUBLIN,SN,28042
RE20240405125744,EL RECUERDO,3.0,44,1,S378,2024-04-05T12:49:00,PASEO,DE LA INFANTA MERCEDES,39,28014
RE20240405141128,EL RECUERDO,3.0,8,1,S379,2024-04-05T14:05:00,CALLE,VIRGEN DE ARANZAZU,0,28034
RE20240405175330,EL RECUERDO,3.0,44,2,S323,2024-04-05T17:52:00,CALLE,LÓPEZ DE HOYOS,478,28043
RE20240405175601,EL RECUERDO,3.0,46,2,S313,2024-04-05T17:55:00,CALLE,SAN MODESTO,20,28026
RE20240405175817,EL RECUERDO,3.0,46,2,S306,2024-04-05T17:57:00,PLAZA,SAN DACIO,0,28034
RE20240405180104,EL RECUERDO,3.0,44,2,S380,2024-04-05T18:00:00,CALLE,PRINCESA EBOLI,16,28050
RE20240405195816,EL RECUERDO,3.0,44,2,S302,2024-04-05T19:56:00,CALLE,CAMINO DE VINATEROS,12,28030
RE20240405214247,EL RECUERDO,4.0,6,2,S379,2024-04-05T21:41:00,CALLE,ARTISTAS,7,28020
RE20240405214616,EL RECUERDO,3.0,44,2,S312,2024-04-05T21:45:00,CALLE,ANDORRA,19,28033
RE20240406103232,EL RECUERDO,4.0,8,1,S380,2024-04-06T10:30:00,CALLE,TELLEZ,SN,28007
RE20240406125955,EL RECUERDO,3.0,5,1,S380,2024-04-06T12:58:00,CALLE,PINAR DEL REY,34,28033
RE20240406201139,EL RECUERDO,4.0,3,2,S313,2024-04-06T20:09:00,CALLE,COSLADA,34,28028
RE20240407093541,EL RECUERDO,3.0,7,1,S380,2024-04-07T09:34:00,CALLE,CASTELLÓ,115,28006
RE20240407110109,EL RECUERDO,3.0,5,1,S302,2024-04-07T10:58:00,CALLE,MADRE SELVA,6,28016
RE20240407122658,EL RECUERDO,3.0,7,1,S380,2024-04-07T12:24:00,CALLE,CASTELLÓ,115,28006
RE20240407133952,EL RECUERDO,3.0,28,1,S302,2024-04-07T13:37:00,CALLE,LONGARES,47,28022
RE20240407141033,EL RECUERDO,3.0,7,1,S380,2024-04-07T14:08:00,CALLE,YEROS,1,28029
RE20240407162622,EL RECUERDO,3.0,46,2,S305,2024-04-07T16:23:00,CALLE,CHAVASCA,26,28034
RE20240407215730,EL RECUERDO,3.0,6,2,S379,2024-04-07T18:45:00,CALLE,MARIA DE GUZMAN,55,28000
RE20240408093036,EL RECUERDO,4.0,7,1,S312,2024-04-08T09:29:00,CALLE,VICTOR DE LA SERNA,43,28016
RE20240408093730,EL RECUERDO,3.0,8,1,S337,2024-04-08T09:36:00,CALLE,SAN MODESTO,SN,28034
RE20240408095552,EL RECUERDO,3.0,5,1,S322,2024-04-08T09:54:00,AVENIDA,CELIO VILLALBA,SN,28033
RE20240408101259,EL RECUERDO,3.0,5,1,S314,2024-04-08T10:11:00,CALLE,BARRANQUILLA,0,28031
RE20240408102307,EL RECUERDO,1.0,7,1,S372,2024-04-08T10:22:00,CALLE,DE COLOMBIA,39,28016
RE20240408104122,EL RECUERDO,3.0,7,1,S315,2024-04-08T10:30:00,CALLE,SAN DACIO,10,28053
RE20240408105330,EL RECUERDO,3.0,19,1,S380,2024-04-08T10:50:00,CALLE,ZIPAQUIRA,10,28033
RE20240408112949,EL RECUERDO,3.0,7,1,S312,2024-04-08T11:28:00,CALLE,COLOMBIA,39,28016
RE20240408121617,EL RECUERDO,3.0,33,1,S383,2024-04-08T12:14:00,CALLE,ZIPAQUIRA,10,28033
RE20240408121619,EL RECUERDO,3.0,19,1,S300,2024-04-08T12:14:00,CALLE,ZIPAQUIRA,0,28033
RE20240408122813,EL RECUERDO,3.0,31,1,S215,2024-04-08T12:27:00,CALLE,SANTA JULIANA,4,28039
RE20240408125006,EL RECUERDO,3.0,7,1,S380,2024-04-08T12:48:00,CALLE,BUCARAMANGA,0,28033
RE20240408174227,EL RECUERDO,3.0,4,2,S300,2024-04-08T17:41:00,CALLE,SAN MODESTO,0,28026
RE20240408174403,EL RECUERDO,3.0,46,2,S380,2024-04-08T17:42:00,CALLE,SAN MODESTO,20,28034
RE20240408212839,EL RECUERDO,3.0,6,2,S302,2024-04-08T21:27:00,CALLE,RAFAEL DE LA HOZ,45,28022
RE20240409083213,EL RECUERDO,3.0,6,1,S337,2024-04-09T08:30:00,CALLE,INFANTE FERNANDO,2,28050
RE20240409102943,EL RECUERDO,3.0,7,1,S312,2024-04-09T10:28:00,CALLE,ARZUA,0,28033
RE20240409110848,EL RECUERDO,3.0,7,1,S300,2024-04-09T11:07:00,CALLE,ISLAS PALAOS,0,28034
RE20240409123112,EL RECUERDO,3.0,7,1,S300,2024-04-09T12:30:00,CALLE,DE LA RIBERA DEL SENA,21,28042
RE20240409142324,EL RECUERDO,1.0,14,1,S372,2024-04-09T14:22:00,CALLE,MONTE ULIA,2,28053
RE20240409172142,EL RECUERDO,3.0,7,2,S312,2024-04-09T17:20:00,CALLE,SAN MODESTO,0,28034
RE20240409174850,EL RECUERDO,3.0,7,2,S302,2024-04-09T17:47:00,CALLE,SAN MODESTO,0,28026
RE20240409195733,EL RECUERDO,3.0,7,2,S302,2024-04-09T19:56:00,CALLE,ALFONSO FERNANDEZ CLAUSELLS,0,28035
RE20240410093419,EL RECUERDO,3.0,7,1,S388,2024-04-10T09:33:00,PASEO,DE LA CASTELLANA,233,28046
RE20240410095935,EL RECUERDO,1.0,8,1,S372,2024-04-10T09:58:00,PLAZA,NELSON MANDELA,0,
RE20240410124523,EL RECUERDO,3.0,46,1,S312,2024-04-10T12:44:00,CALLE,MONTEMAYOR DE PILILLA,23,28043
RE20240410174933,EL RECUERDO,3.0,46,2,S300,2024-04-10T17:48:00,AVENIDA,LLANO CASTELLANO,5,28034
RE20240410174939,EL RECUERDO,3.0,46,2,S379,2024-04-10T17:47:00,CALLE,SAN MODESTO,20,28034
RE20240410182423,EL RECUERDO,1.0,7,2,S372,2024-04-10T18:22:00,CALLE,GRAN VÍA,46,28013
RE20240410190025,EL RECUERDO,3.0,8,2,S306,2024-04-10T18:59:00,PLAZA,REPUBLICA DE ECUADOR,8,28016
RE20240410204108,EL RECUERDO,3.0,7,2,S381,2024-04-10T20:39:00,CALLE,ACUARIO,26,28042
RE20240411101111,EL RECUERDO,3.0,44,1,S312,2024-04-11T10:10:00,CALLE,PINOS BAJA,39,28003
RE20240411110058,EL RECUERDO,3.0,46,1,S300,2024-04-11T10:59:00,CALLE,GONZALEZ AMIGO,25,28033
RE20240411110214,EL RECUERDO,3.0,46,1,S315,2024-04-11T11:01:00,CALLE,ANTONIO ROBLES,7,28034
RE20240411113822,EL RECUERDO,3.0,44,1,S215,2024-04-11T11:37:00,CALLE,SAN MODESTO,92,28026
RE20240411114050,EL RECUERDO,3.0,6,1,S337,2024-04-11T11:40:00,CALLE,SANCHO DAVILA,3,28028
RE20240411122442,EL RECUERDO,3.0,30,1,S300,2024-04-11T12:23:00,AVENIDA,DE MANOTERAS,50,28050
RE20240411134558,EL RECUERDO,3.0,7,1,S385,2024-04-11T13:45:00,AVENIDA,MANOTERAS,50,28052
RE20240411141241,EL RECUERDO,3.0,7,1,S379,2024-04-11T14:10:00,CALLE,DEL PUERTO DE SOMPORT,9,28050
RE20240411165140,EL RECUERDO,3.0,44,2,S313,2024-04-11T16:48:00,CALLE,ANTONIO LOPEZ TORRES,3,28050
RE20240411170747,EL RECUERDO,3.0,44,2,S302,2024-04-11T17:05:00,CALLE,SAN MODESTO,0,28026
RE20240411173350,EL RECUERDO,3.0,7,2,S312,2024-04-11T17:28:00,CALLE,SAN MODESTO,S/N,28026
RE20240411185043,EL RECUERDO,3.0,7,2,S306,2024-04-11T18:48:00,CALLE,OLIMPO,58,0
RE20240411191414,EL RECUERDO,3.0,44,2,S302,2024-04-11T19:11:00,CALLE,LÓPEZ DE HOYOS,478,28043
RE20240411204634,EL RECUERDO,3.0,6,2,S312,2024-04-11T20:45:00,CALLE,ALEJANDRO VILLEGAS,42,28043
RE20240412093613,EL RECUERDO,3.0,6,1,S379,2024-04-12T09:34:00,CALLE,NICOLÁSA GOMEZ,28,28022
RE20240412100824,EL RECUERDO,3.0,7,1,S378,2024-04-12T10:07:00,CALLE,MELQUIADES ALVAREZ,5,28003
RE20240412101315,EL RECUERDO,3.0,7,1,S321,2024-04-12T10:11:00,CALLE,SAN MODESTO,0,28026
RE20240412105437,EL RECUERDO,3.0,46,1,S300,2024-04-12T10:53:00,CALLE,CAPITAN BLANCO ARGIBAY,0,28029
RE20240412122753,EL RECUERDO,3.0,7,1,S300,2024-04-12T12:26:00,AVENIDA,GRAN VIA HORTALEZA,5P,28033
RE20240412122944,EL RECUERDO,3.0,7,1,S306,2024-04-12T12:28:00,CALLE,OBENQUE,SN,28042
RE20240412124217,EL RECUERDO,3.0,7,1,S378,2024-04-12T12:41:00,CALLE,GRAN VIA DE HORTALEZA,5,0    
RE20240412141404,EL RECUERDO,3.0,54,1,S378,2024-04-12T14:12:00,CALLE,MARQUESADO DE SANTA MARTA,6,28027
RE20240412165120,EL RECUERDO,3.0,7,2,S379,2024-04-12T16:50:00,CALLE,SAN MODESTO,0,28034
RE20240412165712,EL RECUERDO,3.0,7,2,S378,2024-04-12T16:54:00,CALLE,SAN MODESTO,0,28034
RE20240412181020,EL RECUERDO,3.0,42,2,S306,2024-04-12T18:04:00,CALLE,ALFREDO MARQUERIE,8,28034
RE20240412214516,EL RECUERDO,1.0,14,2,S373,2024-04-12T21:44:00,CALLE,ALBERTO ALCOCER,38,0    
RE20240413002223,EL RECUERDO,3.0,6,3,S385,2024-04-13T00:21:00,CALLE,BIOSCA,49,28043
RE20240413110420,EL RECUERDO,3.0,46,1,S313,2024-04-13T11:01:00,ACCES,M30 CALZADA 2,SN,
RE20240413111757,EL RECUERDO,3.0,4,1,S300,2024-04-13T11:16:00,CALLE,ISABEL CLARA EURGENIA,8,28050
RE20240413131829,EL RECUERDO,1.0,8,1,S373,2024-04-13T13:14:00,CALLE,LIBREROS,6,28004
RE20240413132241,EL RECUERDO,1.0,8,1,S373,2024-04-13T13:21:00,CALLE,LIBREROS,6,28004
RE20240413134508,EL RECUERDO,3.0,7,1,S379,2024-04-13T13:43:00,VIAL,ESTE ESTADIO METROPÒLITANO,SN,
RE20240413142300,EL RECUERDO,3.0,54,1,S306,2024-04-13T14:20:00,CALLE,ESTOCOLMO,26,28022
RE20240413142518,EL RECUERDO,3.0,28,1,S313,2024-04-13T14:23:00,CALLE,DE LERIDA,6,28020
RE20240413165824,EL RECUERDO,3.0,8,2,S379,2024-04-13T16:55:00,CALLE,MONACO,0,28022
RE20240413173806,EL RECUERDO,3.0,44,2,S302,2024-04-13T17:35:00,CALLE,DE LA BAHIA DE CADIZ,32,28042
RE20240413181255,EL RECUERDO,3.0,46,2,S381,2024-04-13T18:11:00,CALLE,AMSTERDAM,0,28042
RE20240413181754,EL RECUERDO,3.0,46,2,S379,2024-04-13T18:16:00,CALLE,S.A.R. DON JUAN DE BORBÓN,0,28042
RE20240414005430,EL RECUERDO,3.0,14,2,S379,2024-04-13T21:43:00,CALLE,PAÑERIAS,,28037
RE20240414120010,EL RECUERDO,3.0,7,1,S314,2024-04-14T11:57:00,AVENIDA,PABLO IGLESIAS,24,28039
RE20240414124918,EL RECUERDO,3.0,7,1,S300,2024-04-14T12:48:00,CALLE,JORGE JUAN,SN,28001
RE20240414125028,EL RECUERDO,3.0,7,1,S379,2024-04-14T12:49:00,CALLE,YEROS,1,28029
RE20240414130401,EL RECUERDO,1.0,17,1,S373,2024-04-14T13:01:00,PLAZA,PUERTA DEL ANGEL,2,28011
RE20240414140127,EL RECUERDO,7.0,8,1,S300,2024-04-14T13:59:00,AVENIDA,PARTENON,5,28042
RE20240414140259,EL RECUERDO,7.0,8,1,S300,2024-04-14T14:01:00,AVENIDA,PARTENON,5,28042
RE20240414140421,EL RECUERDO,7.0,8,1,S300,2024-04-14T14:03:00,AVENIDA,PARTENON,5,28042
RE20240414140633,EL RECUERDO,3.0,6,1,S313,2024-04-14T14:04:00,CALLE,ISLAS ALEUTIANAS,10,28035
RE20240414165219,EL RECUERDO,3.0,6,1,S381,2024-04-14T16:46:00,CALLE,ESTABAN COLLANTES,26,28017
RE20240414211216,EL RECUERDO,3.0,7,2,S379,2024-04-14T21:10:00,CALLE,SIN CALLE,0,0    
RE20240415102904,EL RECUERDO,3.0,19,1,S312,2024-04-15T10:27:00,PLAZA,VERIN,11,28029
RE20240415104549,EL RECUERDO,3.0,19,1,S315,2024-04-15T10:44:00,PLAZA,VERIN,11,28029
RE20240415105613,EL RECUERDO,3.0,7,1,S313,2024-04-15T10:55:00,CALLE,PILAR DE ZARAGOZA,28,28028
RE20240415105809,EL RECUERDO,3.0,7,1,S300,2024-04-15T10:56:00,CALLE,PILAR DE ZARAGOZA,28,28028
RE20240415112451,EL RECUERDO,3.0,7,1,S379,2024-04-15T11:23:00,CALLE,ARROYO MEDIA LEGUA,42,28030
RE20240415180636,EL RECUERDO,3.0,44,2,S306,2024-04-15T18:05:00,CALLE,SAN MODESTO,0,28034
RE20240415193147,EL RECUERDO,1.0,44,2,S302,2024-04-15T19:30:00,AVENIDA,MONFORTE DE LEMOS,172,28029
RE20240416022923,EL RECUERDO,3.0,7,3,S337,2024-04-16T02:22:00,CALLE,PINTOR JUAN GRIS,3,28020
RE20240416024655,EL RECUERDO,3.0,42,3,S363,2024-04-16T02:45:00,CALLE,PINTOR JUAN GRIS,3,28020
RE20240416024815,EL RECUERDO,3.0,7,3,S315,2024-04-16T02:47:00,CALLE,PINTOR JUAN GRIS,3,28020
RE20240416032823,EL RECUERDO,3.0,42,3,S305,2024-04-16T03:00:00,CALLE,PINTOR JUAN GRIS,4,28020
RE20240416041846,EL RECUERDO,3.0,42,3,S385,2024-04-16T04:15:00,CALLE,VALLEHERMOSO,27,28003
RE20240416042222,EL RECUERDO,3.0,42,3,S302,2024-04-16T04:20:00,CALLE,VALLEHERMOSO,27,28003
RE20240416103913,EL RECUERDO,3.0,46,1,S321,2024-04-16T10:37:00,PASEO,AZUL,1,28011
RE20240416104241,EL RECUERDO,3.0,9,1,S379,2024-04-16T10:40:00,CALLE,SAN DACIO,14,28034
RE20240416111700,EL RECUERDO,3.0,8,1,S315,2024-04-16T11:15:00,CALLE,ABETAL,FAROLA 7,28050
RE20240416111810,EL RECUERDO,3.0,33,1,S313,2024-04-16T11:17:00,CALLE,JAZMIN,23,28033
RE20240416111938,EL RECUERDO,3.0,19,1,S302,2024-04-16T11:05:00,CALLE,ULISES,16,28043
RE20240416135519,EL RECUERDO,3.0,44,1,S341,2024-04-16T13:54:00,CALLE,TAMPICO,SN,28027
RE20240416143019,EL RECUERDO,3.0,38,1,S379,2024-04-16T14:25:00,ACCESO,BARAJAS T1 LLEGADAS,SN,0    
RE20240416173351,EL RECUERDO,3.0,44,2,S341,2024-04-16T17:32:00,CALLE,SAN MODESTO,0,28034
RE20240416190430,EL RECUERDO,3.0,33,2,S311,2024-04-16T19:02:00,CALLE,JAZMIN,0,28033
RE20240417085611,EL RECUERDO,3.0,7,1,S379,2024-04-17T08:55:00,CALLE,SAN MODESTO,0,28026
RE20240417093136,EL RECUERDO,4.0,7,1,S341,2024-04-17T09:30:00,CALLE,SAN MODESTO,FAROLA 436,28034
RE20240417103634,EL RECUERDO,3.0,7,1,S367,2024-04-17T10:35:00,CALLE,SAN GUGAT DEL VALLES,SN,28034
RE20240417110313,EL RECUERDO,3.0,44,1,S300,2024-04-17T11:02:00,CALLE,ASCAO,91,28007
RE20240417113252,EL RECUERDO,1.0,8,1,S373,2024-04-17T11:31:00,AVENIDA,MANOTERAS,42,28052
RE20240417113816,EL RECUERDO,3.0,33,1,S380,2024-04-17T11:36:00,CALLE,JAZMIN,46,28033
RE20240417113943,EL RECUERDO,3.0,7,1,S313,2024-04-17T11:38:00,CALLE,TRESPADERNE,16,28042
RE20240417115332,EL RECUERDO,3.0,33,1,S341,2024-04-17T11:52:00,CALLE,JAZMIN,40,28033
RE20240417121443,EL RECUERDO,3.0,33,1,S300,2024-04-17T12:13:00,CALLE,SANTA SUSANA,35,28033
RE20240417131458,EL RECUERDO,3.0,7,1,S379,2024-04-17T13:13:00,CALLE,DE LA RIBERA DEL SENA,21,28042
RE20240417141152,EL RECUERDO,3.0,44,1,S341,2024-04-17T14:10:00,CALLE,PLANETA,3,28042
RE20240417171906,EL RECUERDO,3.0,6,2,S306,2024-04-17T17:17:00,AVENIDA,LAS AZALEAS,46,28042
RE20240417174801,EL RECUERDO,3.0,46,2,S380,2024-04-17T17:46:00,CALLE,SAN MODESTO,20,28026
RE20240417174929,EL RECUERDO,3.0,46,2,S300,2024-04-17T17:48:00,CALLE,SAN MODESTO,20,28034
RE20240417181949,EL RECUERDO,3.0,6,2,S313,2024-04-17T18:18:00,CALLE,NUÑEZ DE BALBOA,9,28001
RE20240417182936,EL RECUERDO,3.0,46,2,S302,2024-04-17T18:28:00,CALLE,SAN MODESTO,20,28034
RE20240417211631,EL RECUERDO,3.0,44,2,S302,2024-04-17T21:15:00,CALLE,BEIRE,0,28039
RE20240418025646,EL RECUERDO,4.0,7,3,S382,2024-04-18T02:40:00,CALLE,ARZUA,33,28033
RE20240418045245,EL RECUERDO,3.0,42,3,S387,2024-04-18T04:50:00,CALLE,MELCHOR FERNANDEZ ALMAGRO,40,28029
RE20240418053133,EL RECUERDO,3.0,42,3,S370,2024-04-18T04:30:00,CALLE,GINZO DE LIMIA,6,28029
RE20240418072007,EL RECUERDO,3.0,7,1,S337,2024-04-18T07:19:00,CALLE,SAN RESTITUTO,28,28039
RE20240418100256,EL RECUERDO,3.0,6,1,S315,2024-04-18T10:01:00,CALLE,CERRO DE LA CARRASQUETA,4,28035
RE20240418104533,EL RECUERDO,3.0,31,1,S370,2024-04-18T10:44:00,CALLE,MAGNOLIAS,118,28029
RE20240418105253,EL RECUERDO,3.0,7,1,S312,2024-04-18T10:51:00,LUGAR,HOSPITAL RAMON Y CAJAL,0,0000 
RE20240418110033,EL RECUERDO,3.0,7,1,S380,2024-04-18T10:58:00,LUGAR,HOSPITAL RAMON Y CAJAL,SN,0000 
RE20240418111437,EL RECUERDO,3.0,44,1,S321,2024-04-18T11:13:00,CALLE,ENRIQUE LARRETA,12,28036
RE20240418115203,EL RECUERDO,3.0,31,1,S300,2024-04-18T11:48:00,CALLE,ERASO,34,28028
RE20240418172559,EL RECUERDO,1.0,8,2,S373,2024-04-18T17:24:00,CALLE,AGUSTIN DE FOXA,1,28036
RE20240418174901,EL RECUERDO,3.0,4,2,S313,2024-04-18T17:47:00,CALLE,ESTRADA,0,28034
RE20240418181051,EL RECUERDO,3.0,5,2,S312,2024-04-18T18:09:00,CALLE,VALLE CACHEMIRA,0,28039
RE20240418182405,EL RECUERDO,3.0,3,2,S306,2024-04-18T18:23:00,AVENIDA,CARDENAL HERRERA ORIA,9,28035
